sector,ticker
Charlie,BBY
Alpha,SNA
Alpha,RCL
Foxtrot,EXPE
Foxtrot,TRIP
Alpha,FOXA
Delta,AZO
Alpha,PHM
Foxtrot,UAA
Alpha,F
Alpha,GRMN
Alpha,SWK
Alpha,OMC
Alpha,SBUX
Foxtrot,BKNG
Alpha,CHTR
Alpha,CMCSA
Alpha,TPR
Alpha,DIS
Alpha,CCL
Alpha,DHI
Alpha,DISCA
Alpha,DISH
Foxtrot,MAT
Charlie,TSCO
Alpha,BWA
Alpha,GM
Alpha,APTV
Charlie,CMG
Alpha,IPG
Charlie,LOW
Alpha,LKQ
Alpha,GPC
Alpha,MHK
Alpha,WHR
Alpha,AAP
Alpha,MGM
Alpha,LEG
Alpha,LEN
Alpha,NWL
Alpha,M
Bravo,AMZN
Alpha,GT
Charlie,JWN
Delta,ORLY
Alpha,HBI
Alpha,MCD
Delta,HD
Foxtrot,HAS
Alpha,NCLH
Alpha,KO
Charlie,COST
Delta,CL
Delta,CLX
Charlie,CVS
Alpha,PEP
Alpha,CHD
Alpha,PM
Alpha,HRL
Alpha,PG
Foxtrot,EL
Charlie,SYY
Alpha,MDLZ
Alpha,K
Alpha,KMB
Alpha,MNST
Alpha,TAP
Alpha,MKC
Alpha,CPB
Alpha,MO
Charlie,WBA
Charlie,WMT
Charlie,TSN
Delta,HSY
Charlie,ADM
Alpha,SLB
Alpha,WMB
Alpha,KMI
Alpha,EOG
Alpha,CVX
Alpha,NOV
Alpha,OXY
Alpha,APC
Alpha,HAL
Alpha,HP
Alpha,HES
Alpha,NBL
Alpha,PSX
Alpha,CXO
Alpha,XEC
Alpha,MRO
Alpha,COP
Alpha,BEN
Alpha,PBCT
Alpha,ALL
Alpha,TRV
Alpha,CMA
Alpha,AJG
Alpha,FITB
Alpha,USB
Alpha,JPM
Alpha,CB
Alpha,MTB
Alpha,AON
Alpha,AXP
Alpha,AIG
Alpha,UNM
Alpha,NTRS
Alpha,CINF
Alpha,SCHW
Alpha,BK
Alpha,ICE
Alpha,HIG
Alpha,ZION
Alpha,C
Alpha,NAVI
Alpha,CME
Alpha,MMC
Alpha,NDAQ
Alpha,BAC
Alpha,AMG
Alpha,DFS
Alpha,BBT
Alpha,ETFC
Alpha,CBOE
Alpha,SPGI
Alpha,STI
Alpha,BRK.B
Alpha,STT
Alpha,SIVB
Alpha,TROW
Alpha,RE
Alpha,KEY
Alpha,RJF
Alpha,HBAN
Alpha,MET
Alpha,COF
Alpha,RF
Alpha,WFC
Alpha,LLY
Alpha,MTD
Alpha,ILMN
Alpha,IDXX
Alpha,VAR
Bravo,INCY
Bravo,VRTX
Alpha,AGN
Alpha,ABT
Alpha,ALXN
Alpha,JNJ
Echo,NKTR
Alpha,LH
Alpha,ISRG
Alpha,A
Alpha,ALGN
Alpha,ZTS
Alpha,PKI
Alpha,PRGO
Alpha,SYK
Alpha,DGX
Alpha,BDX
Alpha,BAX
Charlie,HUM
Alpha,RMD
Alpha,EW
Alpha,BSX
Alpha,REGN
Alpha,DHR
Alpha,DVA
Alpha,CI
Alpha,HOLX
Alpha,UHS
Alpha,HSIC
Alpha,HCA
Charlie,CAH
Charlie,ABC
Alpha,COO
Alpha,AMGN
Charlie,CNC
Alpha,GILD
Charlie,UNH
Charlie,ANTM
Alpha,CERN
Alpha,BIIB
Alpha,XYL
Alpha,TXT
Alpha,TDG
Alpha,LUV
Alpha,NLSN
Alpha,COL
Alpha,NSC
Alpha,NOC
Alpha,VRSK
Alpha,UTX
Alpha,URI
Charlie,UPS
Alpha,PCAR
Alpha,ROP
Alpha,PH
Alpha,UNP
Charlie,PWR
Alpha,RTN
Alpha,WM
Alpha,RSG
Delta,RHI
Alpha,ROK
Alpha,UAL
Alpha,PNR
Alpha,MMM
Alpha,MAS
Alpha,FBHS
Alpha,CSX
Alpha,IR
Alpha,ITW
Alpha,INFO
Alpha,HII
Alpha,HON
Alpha,BA
Alpha,FLS
Charlie,GWW
Charlie,FLR
Alpha,CAT
Alpha,GD
Alpha,EFX
Alpha,CMI
Alpha,AME
Alpha,DAL
Alpha,LLL
Alpha,DE
Alpha,AYI
Alpha,KSU
Alpha,LMT
Charlie,EXPD
Alpha,ALK
Alpha,EMR
Alpha,JCI
Charlie,JEC
Charlie,JBHT
Delta,FAST
Alpha,DOV
Alpha,AOS
Alpha,ETN
Alpha,CTSH
Alpha,GLW
Delta,MA
Alpha,STX
Alpha,SNPS
Delta,SWKS
Alpha,EBAY
Alpha,TEL
Alpha,TSS
Alpha,CTXS
Charlie,ACN
Alpha,ATVI
Alpha,XRX
Alpha,ADBE
Bravo,AMD
Alpha,AKAM
Alpha,WU
Alpha,WDC
Alpha,ADS
Alpha,V
Alpha,VRSN
Alpha,APH
Alpha,ADI
Alpha,AAPL
Alpha,AMAT
Alpha,ADP
Alpha,AVGO
Bravo,CDNS
Alpha,CSCO
Delta,TXN
Alpha,GPN
Alpha,IBM
Alpha,INTC
Delta,FB
Charlie,HPQ
Alpha,HRS
Delta,NVDA
Alpha,FIS
Alpha,FISV
Alpha,IT
Alpha,FLIR
Delta,INTU
Alpha,IPGP
Alpha,NFLX
Delta,FFIV
Alpha,LRCX
Alpha,MU
Alpha,MSFT
Alpha,QCOM
Alpha,KLAC
Alpha,MSI
Alpha,JNPR
Alpha,WRK
