sector,ticker
Juliett,BBY
Charlie,SNA
Bravo,RCL
Foxtrot,EXPE
Foxtrot,TRIP
Charlie,FOXA
Juliett,AZO
India,PHM
Foxtrot,UAA
Lima,F
Charlie,GRMN
Bravo,SWK
Hotel,OMC
Golf,SBUX
Foxtrot,BKNG
Lima,CHTR
Lima,CMCSA
Kilo,TPR
Charlie,DIS
Bravo,CCL
India,DHI
Charlie,DISCA
Delta,DISH
Foxtrot,MAT
Juliett,TSCO
Echo,BWA
Charlie,GM
Echo,APTV
Echo,CMG
Hotel,IPG
Juliett,LOW
Echo,LKQ
Echo,GPC
Charlie,MHK
Echo,WHR
Echo,AAP
Lima,MGM
Echo,LEG
India,LEN
Lima,NWL
Juliett,M
Charlie,AMZN
Charlie,GT
Juliett,JWN
Juliett,ORLY
Golf,HBI
Golf,MCD
Juliett,HD
Foxtrot,HAS
Bravo,NCLH
Bravo,KO
Juliett,COST
Foxtrot,CL
Foxtrot,CLX
Echo,CVS
Charlie,PEP
Charlie,CHD
Golf,PM
Echo,HRL
Charlie,PG
Foxtrot,EL
Juliett,SYY
Bravo,MDLZ
Charlie,K
Golf,KMB
Kilo,MNST
Bravo,TAP
Bravo,MKC
Golf,CPB
Lima,MO
Echo,WBA
Juliett,WMT
Echo,TSN
Foxtrot,HSY
Echo,ADM
Bravo,SLB
Lima,WMB
Lima,KMI
Charlie,EOG
Delta,CVX
Bravo,NOV
Delta,OXY
Delta,APC
Charlie,HAL
Charlie,HP
Delta,HES
Delta,NBL
Echo,PSX
Delta,CXO
Charlie,XEC
Delta,MRO
Delta,COP
Bravo,BEN
Hotel,PBCT
Bravo,ALL
Bravo,TRV
Hotel,CMA
Bravo,AJG
Hotel,FITB
Hotel,USB
Hotel,JPM
Bravo,CB
Hotel,MTB
Bravo,AON
Hotel,AXP
Bravo,AIG
Bravo,UNM
Bravo,NTRS
Bravo,CINF
India,SCHW
Bravo,BK
Bravo,ICE
Bravo,HIG
Hotel,ZION
Hotel,C
Hotel,NAVI
Bravo,CME
Charlie,MMC
Bravo,NDAQ
Hotel,BAC
Delta,AMG
Hotel,DFS
Hotel,BBT
Bravo,ETFC
Bravo,CBOE
Kilo,SPGI
Hotel,STI
Bravo,BRK.B
Bravo,STT
Hotel,SIVB
Golf,TROW
Bravo,RE
Hotel,KEY
Hotel,RJF
Hotel,HBAN
Bravo,MET
Hotel,COF
Hotel,RF
Hotel,WFC
Kilo,LLY
Golf,MTD
Kilo,ILMN
Kilo,IDXX
Charlie,VAR
Alpha,INCY
Alpha,VRTX
Lima,AGN
Bravo,ABT
Bravo,ALXN
Golf,JNJ
Alpha,NKTR
Bravo,LH
Kilo,ISRG
Charlie,A
Kilo,ALGN
Golf,ZTS
Bravo,PKI
Charlie,PRGO
Charlie,SYK
Charlie,DGX
Bravo,BDX
Charlie,BAX
Echo,HUM
Charlie,RMD
