sector,ticker
Juliett,BBY
Alpha,SNA
Bravo,RCL
Foxtrot,EXPE
Foxtrot,TRIP
Alpha,FOXA
Juliett,AZO
India,PHM
Foxtrot,UAA
Lima,F
Alpha,GRMN
Bravo,SWK
Hotel,OMC
Charlie,SBUX
Foxtrot,BKNG
Lima,CHTR
Lima,CMCSA
Kilo,TPR
Alpha,DIS
Bravo,CCL
India,DHI
Alpha,DISCA
Delta,DISH
Foxtrot,MAT
Juliett,TSCO
Echo,BWA
Alpha,GM
Echo,APTV
Echo,CMG
Hotel,IPG
Juliett,LOW
Echo,LKQ
Echo,GPC
Alpha,MHK
Echo,WHR
Echo,AAP
Lima,MGM
Echo,LEG
India,LEN
Lima,NWL
Juliett,M
Alpha,AMZN
Alpha,GT
Juliett,JWN
Juliett,ORLY
Charlie,HBI
Charlie,MCD
Juliett,HD
Foxtrot,HAS
Bravo,NCLH
Bravo,KO
Juliett,COST
Foxtrot,CL
Foxtrot,CLX
Echo,CVS
Alpha,PEP
Alpha,CHD
Charlie,PM
Echo,HRL
Alpha,PG
Foxtrot,EL
Juliett,SYY
Bravo,MDLZ
Alpha,K
Charlie,KMB
Kilo,MNST
Bravo,TAP
Bravo,MKC
Charlie,CPB
Lima,MO
Echo,WBA
Juliett,WMT
Echo,TSN
Foxtrot,HSY
Echo,ADM
Bravo,SLB
Lima,WMB
Lima,KMI
Alpha,EOG
Delta,CVX
Bravo,NOV
Delta,OXY
Delta,APC
Alpha,HAL
Alpha,HP
Delta,HES
Delta,NBL
Echo,PSX
Delta,CXO
Alpha,XEC
Delta,MRO
Delta,COP
Bravo,BEN
Hotel,PBCT
Bravo,ALL
Bravo,TRV
Hotel,CMA
Bravo,AJG
Hotel,FITB
Hotel,USB
Hotel,JPM
Bravo,CB
Hotel,MTB
Bravo,AON
Hotel,AXP
Bravo,AIG
Bravo,UNM
Bravo,NTRS
Bravo,CINF
India,SCHW
Bravo,BK
Bravo,ICE
Bravo,HIG
Hotel,ZION
Hotel,C
Hotel,NAVI
Bravo,CME
Alpha,MMC
Bravo,NDAQ
Hotel,BAC
Delta,AMG
Hotel,DFS
Hotel,BBT
Bravo,ETFC
Bravo,CBOE
Kilo,SPGI
Hotel,STI
Bravo,BRK.B
Bravo,STT
Hotel,SIVB
Charlie,TROW
Bravo,RE
Hotel,KEY
Hotel,RJF
Hotel,HBAN
Bravo,MET
Hotel,COF
Hotel,RF
Hotel,WFC
Kilo,LLY
Charlie,MTD
Kilo,ILMN
Kilo,IDXX
Alpha,VAR
Golf,INCY
Golf,VRTX
Lima,AGN
Bravo,ABT
Bravo,ALXN
Charlie,JNJ
November,NKTR
Bravo,LH
Kilo,ISRG
Alpha,A
Kilo,ALGN
Charlie,ZTS
Bravo,PKI
Alpha,PRGO
Alpha,SYK
Alpha,DGX
Bravo,BDX
Alpha,BAX
Echo,HUM
Alpha,RMD
Kilo,EW
Alpha,BSX
Golf,REGN
Bravo,DHR
Lima,DVA
Bravo,CI
Alpha,HOLX
Echo,UHS
Echo,HSIC
Charlie,HCA
Mike,CAH
Mike,ABC
Alpha,COO
Kilo,AMGN
Echo,CNC
Kilo,GILD
Echo,UNH
Echo,ANTM
Alpha,CERN
Kilo,BIIB
Alpha,XYL
Echo,TXT
Charlie,TDG
Alpha,LUV
Lima,NLSN
Bravo,COL
Lima,NSC
Bravo,NOC
Lima,VRSK
Bravo,UTX
Lima,URI
Echo,UPS
Hotel,PCAR
Bravo,ROP
Bravo,PH
Lima,UNP
Echo,PWR
Alpha,RTN
Alpha,WM
Lima,RSG
Juliett,RHI
Kilo,ROK
Alpha,UAL
Bravo,PNR
Charlie,MMM
Charlie,MAS
Alpha,FBHS
Lima,CSX
Bravo,IR
Charlie,ITW
Bravo,INFO
Echo,HII
Alpha,HON
Echo,BA
Alpha,FLS
Juliett,GWW
Echo,FLR
Alpha,CAT
Alpha,GD
Alpha,EFX
Charlie,CMI
Alpha,AME
Alpha,DAL
Bravo,LLL
Hotel,DE
Alpha,AYI
Bravo,KSU
Echo,LMT
Echo,EXPD
Alpha,ALK
Alpha,EMR
Bravo,JCI
Echo,JEC
Echo,JBHT
Juliett,FAST
Alpha,DOV
Alpha,AOS
Bravo,ETN
Kilo,CTSH
Alpha,GLW
Kilo,MA
Alpha,STX
Kilo,SNPS
Kilo,SWKS
Alpha,EBAY
Alpha,TEL
Alpha,TSS
Kilo,CTXS
Echo,ACN
Alpha,ATVI
Bravo,XRX
Kilo,ADBE
Golf,AMD
Alpha,AKAM
Alpha,WU
Alpha,WDC
Hotel,ADS
Alpha,V
Charlie,VRSN
Alpha,APH
Bravo,ADI
Alpha,AAPL
Kilo,AMAT
Bravo,ADP
Alpha,AVGO
Golf,CDNS
Bravo,CSCO
Kilo,TXN
Bravo,GPN
Alpha,IBM
Charlie,INTC
Kilo,FB
Echo,HPQ
Alpha,HRS
Kilo,NVDA
Lima,FIS
Alpha,FISV
Bravo,IT
Alpha,FLIR
Foxtrot,INTU
Kilo,IPGP
Bravo,NFLX
Kilo,FFIV
Kilo,LRCX
Alpha,MU
Bravo,MSFT
Bravo,QCOM
Kilo,KLAC
Charlie,MSI
Kilo,JNPR
Bravo,WRK
Charlie,LYB
Lima,IP
Lima,CF
Bravo,MOS
Echo,NUE
Bravo,VMC
Bravo,BLL
Echo,AVY
Lima,APD
Alpha,NEM
Alpha,FCX
Alpha,ECL
Bravo,DWDP
Alpha,SHW
Alpha,PPG
Charlie,SEE
Bravo,FMC
Lima,EQR
Lima,SLG
Lima,SPG
Lima,WY
Lima,KIM
Delta,VTR
Delta,PLD
Lima,VNO
Lima,SBAC
Lima,IRM
Lima,DRE
Lima,ARE
Bravo,HST
Lima,O
Lima,ESS
Lima,DLR
Lima,CCI
Lima,REG
Lima,BXP
Lima,FRT
Lima,AVB
Delta,HCP
Lima,UDR
Lima,EQIX
Lima,MAC
Lima,T
Lima,VZ
Lima,AES
Lima,EXC
Lima,XEL
Lima,ETR
Lima,EIX
Lima,ES
Lima,WEC
Lima,CMS
Lima,ED
Lima,PNW
Lima,FE
Lima,CNP
Lima,PPL
Lima,SO
Lima,DTE
Lima,NI
Lima,NEE
Lima,AWK
Lima,SRE
Lima,AEE
Lima,DUK
Lima,LNT
Lima,AEP
