sector,ticker
Alpha,BBY
Echo,SNA
Echo,RCL
Bravo,EXPE
Bravo,TRIP
Echo,FOXA
Alpha,AZO
Foxtrot,PHM
Echo,UAA
Echo,F
Echo,GRMN
Echo,SWK
Echo,OMC
Charlie,SBUX
Bravo,BKNG
Echo,CHTR
Echo,CMCSA
Echo,TPR
Echo,DIS
Echo,CCL
Foxtrot,DHI
Echo,DISCA
Echo,DISH
Echo,MAT
Alpha,TSCO
Echo,BWA
Echo,GM
Echo,APTV
Echo,CMG
Echo,IPG
Alpha,LOW
Echo,LKQ
Echo,GPC
Echo,MHK
Echo,WHR
Foxtrot,AAP
Echo,MGM
Echo,LEG
Foxtrot,LEN
Echo,NWL
Echo,M
Echo,AMZN
Echo,GT
Alpha,JWN
Alpha,ORLY
Echo,HBI
Echo,MCD
Alpha,HD
Bravo,HAS
Echo,NCLH
Echo,KO
Alpha,COST
Bravo,CL
Bravo,CLX
Echo,CVS
Echo,PEP
Echo,CHD
Echo,PM
Echo,HRL
Echo,PG
Bravo,EL
Alpha,SYY
Echo,MDLZ
Echo,K
Echo,KMB
Echo,MNST
Echo,TAP
Echo,MKC
Echo,CPB
Echo,MO
Echo,WBA
Alpha,WMT
Echo,TSN
Bravo,HSY
Echo,ADM
Echo,SLB
Echo,WMB
Echo,KMI
Echo,EOG
Echo,CVX
Echo,NOV
Echo,OXY
Echo,APC
Echo,HAL
Echo,HP
Hotel,HES
Echo,NBL
Echo,PSX
Echo,CXO
Echo,XEC
Echo,MRO
Echo,COP
Echo,BEN
Echo,PBCT
Echo,ALL
Echo,TRV
Echo,CMA
Echo,AJG
Echo,FITB
Echo,USB
Echo,JPM
Echo,CB
Echo,MTB
Echo,AON
Echo,AXP
Echo,AIG
Echo,UNM
Echo,NTRS
Echo,CINF
Foxtrot,SCHW
Echo,BK
Echo,ICE
Echo,HIG
Echo,ZION
Echo,C
Echo,NAVI
Echo,CME
Echo,MMC
Echo,NDAQ
Echo,BAC
Echo,AMG
Echo,DFS
Echo,BBT
Echo,ETFC
Echo,CBOE
Echo,SPGI
Echo,STI
Echo,BRK.B
Echo,STT
Echo,SIVB
Charlie,TROW
Echo,RE
Echo,KEY
Echo,RJF
Echo,HBAN
Echo,MET
Echo,COF
Echo,RF
Echo,WFC
Echo,LLY
Echo,MTD
Echo,ILMN
Echo,IDXX
Echo,VAR
Mike,INCY
November,VRTX
Echo,AGN
Echo,ABT
Echo,ALXN
Echo,JNJ
India,NKTR
Echo,LH
Echo,ISRG
Echo,A
Echo,ALGN
Echo,ZTS
Echo,PKI
Echo,PRGO
Echo,SYK
Echo,DGX
Echo,BDX
Echo,BAX
Echo,HUM
Echo,RMD
Echo,EW
Echo,BSX
Golf,REGN
Echo,DHR
Echo,DVA
Echo,CI
Echo,HOLX
Echo,UHS
Echo,HSIC
Echo,HCA
Lima,CAH
Lima,ABC
Echo,COO
Echo,AMGN
Echo,CNC
Echo,GILD
Echo,UNH
Echo,ANTM
Echo,CERN
Echo,BIIB
Echo,XYL
Echo,TXT
Echo,TDG
Echo,LUV
Echo,NLSN
Echo,COL
Echo,NSC
Echo,NOC
Echo,VRSK
Echo,UTX
Echo,URI
Echo,UPS
Echo,PCAR
Echo,ROP
Echo,PH
Echo,UNP
Echo,PWR
Echo,RTN
Echo,WM
Echo,RSG
Alpha,RHI
Echo,ROK
Echo,UAL
Echo,PNR
Echo,MMM
Echo,MAS
Echo,FBHS
Echo,CSX
Echo,IR
Echo,ITW
Echo,INFO
Echo,HII
Echo,HON
Foxtrot,BA
Echo,FLS
Alpha,GWW
Echo,FLR
Echo,CAT
Echo,GD
Echo,EFX
Echo,CMI
Echo,AME
Echo,DAL
Echo,LLL
Echo,DE
Echo,AYI
Echo,KSU
Echo,LMT
Echo,EXPD
Echo,ALK
Echo,EMR
Echo,JCI
Echo,JEC
Echo,JBHT
Alpha,FAST
Echo,DOV
Echo,AOS
Echo,ETN
Echo,CTSH
Echo,GLW
Echo,MA
Echo,STX
Echo,SNPS
Golf,SWKS
Echo,EBAY
Echo,TEL
Echo,TSS
Echo,CTXS
Echo,ACN
Echo,ATVI
Echo,XRX
Echo,ADBE
Juliett,AMD
Echo,AKAM
Echo,WU
Echo,WDC
Echo,ADS
Echo,V
Kilo,VRSN
Echo,APH
Echo,ADI
Echo,AAPL
Echo,AMAT
Echo,ADP
Echo,AVGO
Golf,CDNS
Echo,CSCO
Golf,TXN
Echo,GPN
Echo,IBM
Echo,INTC
Golf,FB
Echo,HPQ
Echo,HRS
Golf,NVDA
Echo,FIS
Echo,FISV
Echo,IT
Echo,FLIR
Delta,INTU
Echo,IPGP
Echo,NFLX
Golf,FFIV
Echo,LRCX
Echo,MU
Echo,MSFT
Echo,QCOM
Echo,KLAC
Echo,MSI
Echo,JNPR
Echo,WRK
Echo,LYB
Echo,IP
Echo,CF
Echo,MOS
Echo,NUE
Echo,VMC
Echo,BLL
Echo,AVY
Echo,APD
Echo,NEM
Echo,FCX
Echo,ECL
Echo,DWDP
Echo,SHW
Echo,PPG
Echo,SEE
Echo,FMC
Echo,EQR
Echo,SLG
Echo,SPG
Echo,WY
Echo,KIM
Echo,VTR
Echo,PLD
Echo,VNO
Echo,SBAC
Echo,IRM
Echo,DRE
Echo,ARE
Echo,HST
Echo,O
Echo,ESS
Echo,DLR
Echo,CCI
Echo,REG
Echo,BXP
Echo,FRT
Echo,AVB
Echo,HCP
Echo,UDR
Echo,EQIX
Echo,MAC
Echo,T
Echo,VZ
Echo,AES
Echo,EXC
Echo,XEL
Echo,ETR
Echo,EIX
Echo,ES
Echo,WEC
Echo,CMS
Echo,ED
Echo,PNW
Echo,FE
Echo,CNP
Echo,PPL
Echo,SO
Echo,DTE
Echo,NI
Echo,NEE
Echo,AWK
Echo,SRE
Echo,AEE
Echo,DUK
Echo,LNT
Echo,AEP
