sector,ticker
Charlie,BBY
Charlie,SNA
Charlie,RCL
Alpha,EXPE
Alpha,TRIP
Charlie,FOXA
Charlie,AZO
Charlie,PHM
Charlie,UAA
Charlie,F
Charlie,GRMN
Charlie,SWK
Charlie,OMC
Golf,SBUX
Alpha,BKNG
Charlie,CHTR
Charlie,CMCSA
Charlie,TPR
Charlie,DIS
Charlie,CCL
Charlie,DHI
Charlie,DISCA
Charlie,DISH
Charlie,MAT
Charlie,TSCO
Charlie,BWA
Charlie,GM
Charlie,APTV
Charlie,CMG
Charlie,IPG
Charlie,LOW
Charlie,LKQ
Charlie,GPC
Charlie,MHK
Charlie,WHR
Charlie,AAP
Charlie,MGM
Charlie,LEG
Charlie,LEN
Charlie,NWL
Charlie,M
Charlie,AMZN
Charlie,GT
Charlie,JWN
Charlie,ORLY
Charlie,HBI
Charlie,MCD
Charlie,HD
Alpha,HAS
Charlie,NCLH
Charlie,KO
Charlie,COST
Alpha,CL
Alpha,CLX
Charlie,CVS
Charlie,PEP
Charlie,CHD
Charlie,PM
Charlie,HRL
Charlie,PG
Alpha,EL
Charlie,SYY
Charlie,MDLZ
Charlie,K
Charlie,KMB
Charlie,MNST
Charlie,TAP
Charlie,MKC
Charlie,CPB
Charlie,MO
Charlie,WBA
Charlie,WMT
Charlie,TSN
Alpha,HSY
Charlie,ADM
Charlie,SLB
Charlie,WMB
Charlie,KMI
Charlie,EOG
Charlie,CVX
Charlie,NOV
Charlie,OXY
Charlie,APC
Charlie,HAL
Charlie,HP
Hotel,HES
Charlie,NBL
Charlie,PSX
Charlie,CXO
Charlie,XEC
Charlie,MRO
Charlie,COP
Charlie,BEN
Charlie,PBCT
Charlie,ALL
Charlie,TRV
Charlie,CMA
Charlie,AJG
Charlie,FITB
Charlie,USB
Charlie,JPM
Charlie,CB
Charlie,MTB
Charlie,AON
Charlie,AXP
Charlie,AIG
Charlie,UNM
Charlie,NTRS
Charlie,CINF
Charlie,SCHW
Charlie,BK
Charlie,ICE
Charlie,HIG
Charlie,ZION
Charlie,C
Charlie,NAVI
Charlie,CME
Charlie,MMC
Charlie,NDAQ
Charlie,BAC
Charlie,AMG
Charlie,DFS
Charlie,BBT
Charlie,ETFC
Charlie,CBOE
Charlie,SPGI
Charlie,STI
Charlie,BRK.B
Charlie,STT
Charlie,SIVB
Golf,TROW
Charlie,RE
Charlie,KEY
Charlie,RJF
Charlie,HBAN
Charlie,MET
Charlie,COF
Charlie,RF
Charlie,WFC
Charlie,LLY
Charlie,MTD
Charlie,ILMN
Charlie,IDXX
Charlie,VAR
Bravo,INCY
Bravo,VRTX
Charlie,AGN
Charlie,ABT
Charlie,ALXN
Charlie,JNJ
Delta,NKTR
Charlie,LH
Charlie,ISRG
Charlie,A
Charlie,ALGN
Charlie,ZTS
Charlie,PKI
Charlie,PRGO
Charlie,SYK
Charlie,DGX
Charlie,BDX
Charlie,BAX
Charlie,HUM
Charlie,RMD
Charlie,EW
Charlie,BSX
Charlie,REGN
Charlie,DHR
Charlie,DVA
Charlie,CI
Charlie,HOLX
Charlie,UHS
Charlie,HSIC
Charlie,HCA
Foxtrot,CAH
Foxtrot,ABC
Charlie,COO
Charlie,AMGN
Charlie,CNC
Charlie,GILD
Charlie,UNH
Charlie,ANTM
