sector,ticker
Romeo,DFS
Romeo,BBT
November,ETFC
November,CBOE
Alpha,SPGI
Romeo,STI
November,BRK.B
November,STT
Romeo,SIVB
Oscar,TROW
November,RE
Romeo,KEY
Romeo,RJF
Romeo,HBAN
November,MET
Romeo,COF
Romeo,RF
Romeo,WFC
Alpha,LLY
Alpha,MTD
Alpha,ILMN
Alpha,IDXX
Alpha,VAR
Bravo,INCY
Bravo,VRTX
November,AGN
November,ABT
November,ALXN
Alpha,JNJ
Juliett,NKTR
November,LH
Alpha,ISRG
Alpha,A
Alpha,ALGN
Alpha,ZTS
November,PKI
Alpha,PRGO
Alpha,SYK
Alpha,DGX
November,BDX
Alpha,BAX
India,HUM
Alpha,RMD
Alpha,EW
Alpha,BSX
Alpha,REGN
November,DHR
Alpha,DVA
November,CI
Alpha,HOLX
Alpha,UHS
Alpha,HSIC
Golf,HCA
Kilo,CAH
Kilo,ABC
Alpha,COO
Alpha,AMGN
India,CNC
Alpha,GILD
India,UNH
India,ANTM
Alpha,CERN
Alpha,BIIB
Alpha,XYL
Alpha,TXT
Golf,TDG
Alpha,LUV
Alpha,NLSN
November,COL
Alpha,NSC
November,NOC
Alpha,VRSK
Alpha,UTX
Golf,URI
India,UPS
Romeo,PCAR
November,ROP
Alpha,PH
Alpha,UNP
India,PWR
Alpha,RTN
Alpha,WM
Alpha,RSG
Foxtrot,RHI
Alpha,ROK
Alpha,UAL
Alpha,PNR
Alpha,MMM
Alpha,MAS
Alpha,FBHS
Alpha,CSX
Alpha,IR
Alpha,ITW
November,INFO
Alpha,HII
Alpha,HON
Alpha,BA
Alpha,FLS
Hotel,GWW
India,FLR
Alpha,CAT
Alpha,GD
Alpha,EFX
Alpha,CMI
Alpha,AME
Alpha,DAL
Alpha,LLL
Romeo,DE
Alpha,AYI
Alpha,KSU
Alpha,LMT
India,EXPD
Alpha,ALK
Alpha,EMR
Alpha,JCI
India,JEC
India,JBHT
Foxtrot,FAST
Alpha,DOV
Alpha,AOS
Alpha,ETN
Alpha,CTSH
Alpha,GLW
Mike,MA
Alpha,STX
Alpha,SNPS
Mike,SWKS
Alpha,EBAY
Alpha,TEL
Alpha,TSS
Alpha,CTXS
India,ACN
Alpha,ATVI
Alpha,XRX
Alpha,ADBE
Lima,AMD
Alpha,AKAM
Alpha,WU
Alpha,WDC
Romeo,ADS
Alpha,V
Quebec,VRSN
Alpha,APH
November,ADI
Alpha,AAPL
Alpha,AMAT
November,ADP
Alpha,AVGO
Lima,CDNS
Alpha,CSCO
Mike,TXN
November,GPN
Alpha,IBM
Alpha,INTC
Mike,FB
India,HPQ
Alpha,HRS
Mike,NVDA
Alpha,FIS
Alpha,FISV
November,IT
Alpha,FLIR
Sierra,INTU
Alpha,IPGP
November,NFLX
Mike,FFIV
Alpha,LRCX
Alpha,MU
Alpha,MSFT
Alpha,QCOM
Alpha,KLAC
Alpha,MSI
Alpha,JNPR
November,WRK
Alpha,LYB
Alpha,IP
Alpha,CF
November,MOS
Alpha,NUE
November,VMC
Alpha,BLL
Alpha,AVY
Alpha,APD
Alpha,NEM
Alpha,FCX
Alpha,ECL
November,DWDP
Alpha,SHW
Alpha,PPG
Alpha,SEE
November,FMC
Alpha,EQR
Alpha,SLG
Alpha,SPG
Alpha,WY
Alpha,KIM
Alpha,VTR
Delta,PLD
Alpha,VNO
Golf,SBAC
Alpha,IRM
Alpha,DRE
Alpha,ARE
Alpha,HST
Alpha,O
Alpha,ESS
Alpha,DLR
Alpha,CCI
Alpha,REG
Alpha,BXP
Alpha,FRT
Alpha,AVB
Alpha,HCP
November,UDR
Alpha,EQIX
Alpha,MAC
Alpha,T
Alpha,VZ
Alpha,AES
November,EXC
November,XEL
November,ETR
November,EIX
November,ES
November,WEC
Alpha,CMS
November,ED
November,PNW
Alpha,FE
Alpha,CNP
Alpha,PPL
November,SO
November,DTE
November,NI
Alpha,NEE
Alpha,AWK
November,SRE
November,AEE
November,DUK
November,LNT
November,AEP
