sector,ticker
Golf,BBY
Charlie,SNA
Charlie,RCL
Foxtrot,EXPE
Foxtrot,TRIP
Charlie,FOXA
Delta,AZO
Hotel,PHM
Foxtrot,UAA
Charlie,F
Charlie,GRMN
Charlie,SWK
Charlie,OMC
Alpha,SBUX
Foxtrot,BKNG
Charlie,CHTR
Charlie,CMCSA
Charlie,TPR
Charlie,DIS
Charlie,CCL
Hotel,DHI
Charlie,DISCA
Alpha,DISH
Foxtrot,MAT
Golf,TSCO
Charlie,BWA
Charlie,GM
Charlie,APTV
Golf,CMG
Charlie,IPG
Golf,LOW
Charlie,LKQ
Charlie,GPC
Charlie,MHK
Charlie,WHR
Charlie,AAP
Charlie,MGM
Charlie,LEG
Hotel,LEN
Charlie,NWL
Charlie,M
Bravo,AMZN
Charlie,GT
Golf,JWN
Delta,ORLY
Charlie,HBI
Charlie,MCD
Delta,HD
Foxtrot,HAS
Charlie,NCLH
Charlie,KO
Golf,COST
Delta,CL
Delta,CLX
Golf,CVS
Charlie,PEP
Charlie,CHD
Charlie,PM
Charlie,HRL
Charlie,PG
Foxtrot,EL
Golf,SYY
Charlie,MDLZ
Charlie,K
Charlie,KMB
Charlie,MNST
Charlie,TAP
Charlie,MKC
Charlie,CPB
Charlie,MO
Golf,WBA
Golf,WMT
Golf,TSN
Delta,HSY
Golf,ADM
Charlie,SLB
Charlie,WMB
Charlie,KMI
Charlie,EOG
Alpha,CVX
Charlie,NOV
Alpha,OXY
Alpha,APC
Charlie,HAL
Charlie,HP
Charlie,HES
Alpha,NBL
Alpha,PSX
Alpha,CXO
Charlie,XEC
Alpha,MRO
Alpha,COP
Charlie,BEN
Charlie,PBCT
Charlie,ALL
Charlie,TRV
Charlie,CMA
Charlie,AJG
Charlie,FITB
Charlie,USB
Charlie,JPM
Charlie,CB
Charlie,MTB
Charlie,AON
Charlie,AXP
Charlie,AIG
Charlie,UNM
Charlie,NTRS
Charlie,CINF
Hotel,SCHW
Charlie,BK
Charlie,ICE
Charlie,HIG
Charlie,ZION
Charlie,C
Charlie,NAVI
Charlie,CME
Charlie,MMC
