sector,ticker
Bravo,MOS
Charlie,NUE
Bravo,VMC
Bravo,BLL
Charlie,AVY
Bravo,APD
Alpha,NEM
Alpha,FCX
Alpha,ECL
Bravo,DWDP
Alpha,SHW
Alpha,PPG
Alpha,SEE
Bravo,FMC
Bravo,EQR
Bravo,SLG
Bravo,SPG
Bravo,WY
Bravo,KIM
Bravo,VTR
Bravo,PLD
Bravo,VNO
Bravo,SBAC
Bravo,IRM
Bravo,DRE
Bravo,ARE
Bravo,HST
Bravo,O
Bravo,ESS
Bravo,DLR
Bravo,CCI
Bravo,REG
Bravo,BXP
Bravo,FRT
Bravo,AVB
Bravo,HCP
Bravo,UDR
Bravo,EQIX
Bravo,MAC
Bravo,T
Bravo,VZ
Bravo,AES
Bravo,EXC
Bravo,XEL
Bravo,ETR
Bravo,EIX
Bravo,ES
Bravo,WEC
Bravo,CMS
Bravo,ED
Bravo,PNW
Bravo,FE
Bravo,CNP
Bravo,PPL
Bravo,SO
Bravo,DTE
Bravo,NI
Bravo,NEE
Bravo,AWK
Bravo,SRE
Bravo,AEE
Bravo,DUK
Bravo,LNT
Bravo,AEP
