sector,ticker
Juliett,BBY
Delta,SNA
Lima,RCL
Charlie,EXPE
Charlie,TRIP
Delta,FOXA
Juliett,AZO
India,PHM
Charlie,UAA
Foxtrot,F
Delta,GRMN
Lima,SWK
Papa,OMC
Alpha,SBUX
Charlie,BKNG
Foxtrot,CHTR
Foxtrot,CMCSA
Kilo,TPR
Delta,DIS
Lima,CCL
India,DHI
Oscar,DISCA
Bravo,DISH
Charlie,MAT
Juliett,TSCO
Echo,BWA
Delta,GM
Echo,APTV
Echo,CMG
Papa,IPG
Juliett,LOW
Echo,LKQ
Echo,GPC
Delta,MHK
Echo,WHR
Echo,AAP
Foxtrot,MGM
Echo,LEG
India,LEN
Foxtrot,NWL
Juliett,M
Oscar,AMZN
Delta,GT
Juliett,JWN
Juliett,ORLY
Alpha,HBI
Alpha,MCD
Juliett,HD
Charlie,HAS
Lima,NCLH
Hotel,KO
Juliett,COST
Charlie,CL
Charlie,CLX
Echo,CVS
Delta,PEP
Delta,CHD
Alpha,PM
Echo,HRL
Delta,PG
Charlie,EL
Juliett,SYY
Lima,MDLZ
Delta,K
Alpha,KMB
Kilo,MNST
Lima,TAP
Lima,MKC
Alpha,CPB
Foxtrot,MO
Echo,WBA
Juliett,WMT
Echo,TSN
Charlie,HSY
Echo,ADM
Lima,SLB
Foxtrot,WMB
Foxtrot,KMI
Oscar,EOG
Bravo,CVX
Lima,NOV
Bravo,OXY
Bravo,APC
Delta,HAL
Oscar,HP
Bravo,HES
Bravo,NBL
Echo,PSX
Bravo,CXO
Oscar,XEC
Bravo,MRO
Bravo,COP
Hotel,BEN
Papa,PBCT
Lima,ALL
Lima,TRV
Papa,CMA
Lima,AJG
Papa,FITB
Papa,USB
Papa,JPM
Lima,CB
Papa,MTB
Lima,AON
Papa,AXP
Lima,AIG
Lima,UNM
Hotel,NTRS
Lima,CINF
India,SCHW
Hotel,BK
Lima,ICE
Lima,HIG
Papa,ZION
Papa,C
Papa,NAVI
Lima,CME
Delta,MMC
Hotel,NDAQ
Papa,BAC
Bravo,AMG
Papa,DFS
Papa,BBT
Lima,ETFC
Lima,CBOE
Kilo,SPGI
Papa,STI
Lima,BRK.B
Hotel,STT
Papa,SIVB
Alpha,TROW
Lima,RE
Papa,KEY
Papa,RJF
Papa,HBAN
Lima,MET
Papa,COF
Papa,RF
Papa,WFC
Kilo,LLY
Alpha,MTD
Kilo,ILMN
Kilo,IDXX
Delta,VAR
Golf,INCY
Golf,VRTX
Foxtrot,AGN
Lima,ABT
Lima,ALXN
Alpha,JNJ
November,NKTR
Lima,LH
Kilo,ISRG
Delta,A
Kilo,ALGN
Alpha,ZTS
Lima,PKI
Delta,PRGO
Delta,SYK
Delta,DGX
Hotel,BDX
Delta,BAX
Echo,HUM
Delta,RMD
Kilo,EW
Delta,BSX
Golf,REGN
Lima,DHR
Foxtrot,DVA
Lima,CI
Delta,HOLX
Echo,UHS
Echo,HSIC
Alpha,HCA
Mike,CAH
Mike,ABC
Delta,COO
Kilo,AMGN
Echo,CNC
Kilo,GILD
Echo,UNH
Echo,ANTM
Oscar,CERN
Kilo,BIIB
Delta,XYL
Echo,TXT
Alpha,TDG
Delta,LUV
Foxtrot,NLSN
Lima,COL
Foxtrot,NSC
Hotel,NOC
Foxtrot,VRSK
Lima,UTX
Foxtrot,URI
Echo,UPS
Papa,PCAR
Lima,ROP
Lima,PH
Foxtrot,UNP
Echo,PWR
Delta,RTN
Delta,WM
Foxtrot,RSG
Juliett,RHI
Kilo,ROK
Delta,UAL
Lima,PNR
Alpha,MMM
Alpha,MAS
Delta,FBHS
Foxtrot,CSX
Lima,IR
Alpha,ITW
Lima,INFO
Echo,HII
Delta,HON
Echo,BA
Delta,FLS
Juliett,GWW
Echo,FLR
Delta,CAT
Delta,GD
Delta,EFX
Alpha,CMI
Delta,AME
Delta,DAL
Lima,LLL
Papa,DE
Delta,AYI
Lima,KSU
Echo,LMT
Echo,EXPD
Delta,ALK
Delta,EMR
Lima,JCI
Echo,JEC
Echo,JBHT
Juliett,FAST
Delta,DOV
Delta,AOS
Lima,ETN
Kilo,CTSH
Delta,GLW
Kilo,MA
Oscar,STX
Kilo,SNPS
Kilo,SWKS
Delta,EBAY
Delta,TEL
Delta,TSS
Kilo,CTXS
Echo,ACN
Oscar,ATVI
Lima,XRX
Kilo,ADBE
Golf,AMD
Oscar,AKAM
Delta,WU
Oscar,WDC
Papa,ADS
Delta,V
Alpha,VRSN
Delta,APH
Lima,ADI
Delta,AAPL
Kilo,AMAT
Lima,ADP
Oscar,AVGO
Golf,CDNS
Hotel,CSCO
Kilo,TXN
Lima,GPN
Delta,IBM
Alpha,INTC
Kilo,FB
Echo,HPQ
Delta,HRS
Kilo,NVDA
Foxtrot,FIS
Delta,FISV
Lima,IT
Delta,FLIR
Charlie,INTU
Kilo,IPGP
Lima,NFLX
Kilo,FFIV
Kilo,LRCX
Oscar,MU
Hotel,MSFT
Hotel,QCOM
Kilo,KLAC
Alpha,MSI
Kilo,JNPR
Lima,WRK
Alpha,LYB
Foxtrot,IP
Foxtrot,CF
Lima,MOS
Echo,NUE
Lima,VMC
Lima,BLL
Echo,AVY
Foxtrot,APD
Oscar,NEM
Delta,FCX
Delta,ECL
Lima,DWDP
Delta,SHW
Delta,PPG
Alpha,SEE
Lima,FMC
Foxtrot,EQR
Foxtrot,SLG
Foxtrot,SPG
Foxtrot,WY
Foxtrot,KIM
Bravo,VTR
Bravo,PLD
Foxtrot,VNO
Foxtrot,SBAC
Foxtrot,IRM
Foxtrot,DRE
Foxtrot,ARE
Lima,HST
Foxtrot,O
Foxtrot,ESS
Foxtrot,DLR
Foxtrot,CCI
Foxtrot,REG
Foxtrot,BXP
Foxtrot,FRT
Foxtrot,AVB
Bravo,HCP
Foxtrot,UDR
Foxtrot,EQIX
Foxtrot,MAC
Foxtrot,T
Foxtrot,VZ
Foxtrot,AES
Foxtrot,EXC
Foxtrot,XEL
Foxtrot,ETR
Foxtrot,EIX
Foxtrot,ES
Foxtrot,WEC
Foxtrot,CMS
Foxtrot,ED
Foxtrot,PNW
Foxtrot,FE
Foxtrot,CNP
Foxtrot,PPL
Foxtrot,SO
Foxtrot,DTE
Foxtrot,NI
Foxtrot,NEE
Foxtrot,AWK
Foxtrot,SRE
Foxtrot,AEE
Foxtrot,DUK
Foxtrot,LNT
Foxtrot,AEP
