sector,ticker
Bravo,BBY
Charlie,SNA
Charlie,RCL
Foxtrot,EXPE
Foxtrot,TRIP
Charlie,FOXA
Alpha,AZO
Hotel,PHM
Foxtrot,UAA
Charlie,F
Charlie,GRMN
Charlie,SWK
Charlie,OMC
Golf,SBUX
Foxtrot,BKNG
Charlie,CHTR
Charlie,CMCSA
Charlie,TPR
Charlie,DIS
Charlie,CCL
Hotel,DHI
Charlie,DISCA
Golf,DISH
Foxtrot,MAT
Bravo,TSCO
Charlie,BWA
Charlie,GM
Charlie,APTV
Bravo,CMG
Charlie,IPG
Bravo,LOW
Charlie,LKQ
Charlie,GPC
Charlie,MHK
Charlie,WHR
Charlie,AAP
Charlie,MGM
Charlie,LEG
Hotel,LEN
Charlie,NWL
Charlie,M
Lima,AMZN
Charlie,GT
Bravo,JWN
Alpha,ORLY
Charlie,HBI
Charlie,MCD
Alpha,HD
Foxtrot,HAS
Charlie,NCLH
Charlie,KO
Bravo,COST
Alpha,CL
Alpha,CLX
Bravo,CVS
Charlie,PEP
Charlie,CHD
Charlie,PM
Charlie,HRL
Charlie,PG
Foxtrot,EL
Bravo,SYY
Charlie,MDLZ
Charlie,K
Charlie,KMB
Charlie,MNST
Charlie,TAP
Charlie,MKC
Charlie,CPB
Charlie,MO
Bravo,WBA
Bravo,WMT
Bravo,TSN
Alpha,HSY
Bravo,ADM
Charlie,SLB
Charlie,WMB
Charlie,KMI
Echo,EOG
Golf,CVX
Charlie,NOV
Golf,OXY
Golf,APC
Charlie,HAL
Echo,HP
Echo,HES
Golf,NBL
Golf,PSX
Golf,CXO
Charlie,XEC
Golf,MRO
Golf,COP
Charlie,BEN
Charlie,PBCT
Charlie,ALL
Charlie,TRV
Charlie,CMA
Charlie,AJG
Charlie,FITB
Charlie,USB
Charlie,JPM
Charlie,CB
Charlie,MTB
Charlie,AON
Charlie,AXP
Charlie,AIG
Charlie,UNM
Charlie,NTRS
Charlie,CINF
Hotel,SCHW
Charlie,BK
Charlie,ICE
Charlie,HIG
