sector,ticker
Juliett,BBY
Charlie,SNA
Echo,RCL
Foxtrot,EXPE
Foxtrot,TRIP
Charlie,FOXA
Juliett,AZO
India,PHM
Foxtrot,UAA
Lima,F
Charlie,GRMN
Echo,SWK
Hotel,OMC
Golf,SBUX
Foxtrot,BKNG
Lima,CHTR
Lima,CMCSA
Kilo,TPR
Charlie,DIS
Echo,CCL
India,DHI
Charlie,DISCA
Delta,DISH
Foxtrot,MAT
Juliett,TSCO
Alpha,BWA
Charlie,GM
Alpha,APTV
Alpha,CMG
Hotel,IPG
Juliett,LOW
Alpha,LKQ
Alpha,GPC
Charlie,MHK
Alpha,WHR
Alpha,AAP
Lima,MGM
Alpha,LEG
India,LEN
Lima,NWL
Juliett,M
Charlie,AMZN
Charlie,GT
Juliett,JWN
Juliett,ORLY
Golf,HBI
Golf,MCD
Juliett,HD
Foxtrot,HAS
Echo,NCLH
Echo,KO
Juliett,COST
Foxtrot,CL
Foxtrot,CLX
Alpha,CVS
Charlie,PEP
Charlie,CHD
Golf,PM
Alpha,HRL
Charlie,PG
Foxtrot,EL
Juliett,SYY
Echo,MDLZ
Charlie,K
Golf,KMB
Kilo,MNST
Echo,TAP
Echo,MKC
Golf,CPB
Lima,MO
Alpha,WBA
Juliett,WMT
Alpha,TSN
Foxtrot,HSY
Alpha,ADM
Echo,SLB
Lima,WMB
Lima,KMI
Charlie,EOG
Delta,CVX
Echo,NOV
Delta,OXY
Delta,APC
Charlie,HAL
Charlie,HP
Delta,HES
Delta,NBL
Alpha,PSX
Delta,CXO
Charlie,XEC
Delta,MRO
Delta,COP
Echo,BEN
Hotel,PBCT
Echo,ALL
Echo,TRV
Hotel,CMA
Echo,AJG
Hotel,FITB
Hotel,USB
Hotel,JPM
Echo,CB
Hotel,MTB
Echo,AON
Hotel,AXP
Echo,AIG
Echo,UNM
Echo,NTRS
Echo,CINF
India,SCHW
Echo,BK
Echo,ICE
Echo,HIG
Hotel,ZION
Hotel,C
Hotel,NAVI
Echo,CME
Charlie,MMC
Echo,NDAQ
Hotel,BAC
Delta,AMG
Hotel,DFS
Hotel,BBT
Echo,ETFC
Echo,CBOE
Kilo,SPGI
Hotel,STI
Echo,BRK.B
Echo,STT
Hotel,SIVB
Golf,TROW
Echo,RE
Hotel,KEY
Hotel,RJF
Hotel,HBAN
Echo,MET
Hotel,COF
Hotel,RF
Hotel,WFC
Kilo,LLY
Golf,MTD
Kilo,ILMN
Kilo,IDXX
Charlie,VAR
Bravo,INCY
Bravo,VRTX
Lima,AGN
Echo,ABT
Echo,ALXN
Golf,JNJ
Bravo,NKTR
Echo,LH
Kilo,ISRG
Charlie,A
Kilo,ALGN
Golf,ZTS
Echo,PKI
Charlie,PRGO
Charlie,SYK
Charlie,DGX
Echo,BDX
Charlie,BAX
Alpha,HUM
Charlie,RMD
Kilo,EW
Charlie,BSX
Bravo,REGN
