sector,ticker
Bravo,BBY
Alpha,SNA
Alpha,RCL
Foxtrot,EXPE
Foxtrot,TRIP
Alpha,FOXA
Mike,AZO
Hotel,PHM
Foxtrot,UAA
Alpha,F
Alpha,GRMN
Alpha,SWK
Alpha,OMC
Charlie,SBUX
Foxtrot,BKNG
Alpha,CHTR
Alpha,CMCSA
Alpha,TPR
Alpha,DIS
Alpha,CCL
Hotel,DHI
Alpha,DISCA
Charlie,DISH
Foxtrot,MAT
Bravo,TSCO
Alpha,BWA
Alpha,GM
Alpha,APTV
Bravo,CMG
Alpha,IPG
Bravo,LOW
Alpha,LKQ
Alpha,GPC
Alpha,MHK
Alpha,WHR
Alpha,AAP
Alpha,MGM
Alpha,LEG
Hotel,LEN
Alpha,NWL
Alpha,M
Lima,AMZN
Alpha,GT
Bravo,JWN
Mike,ORLY
Alpha,HBI
Alpha,MCD
Mike,HD
Foxtrot,HAS
Alpha,NCLH
Alpha,KO
Bravo,COST
Mike,CL
Mike,CLX
Bravo,CVS
Alpha,PEP
Alpha,CHD
Alpha,PM
Alpha,HRL
Alpha,PG
Foxtrot,EL
Bravo,SYY
Alpha,MDLZ
Alpha,K
Alpha,KMB
Alpha,MNST
Alpha,TAP
Alpha,MKC
Alpha,CPB
Alpha,MO
Bravo,WBA
Bravo,WMT
Bravo,TSN
Mike,HSY
Bravo,ADM
Alpha,SLB
Alpha,WMB
Alpha,KMI
Echo,EOG
Charlie,CVX
Alpha,NOV
Charlie,OXY
Charlie,APC
Alpha,HAL
Echo,HP
Echo,HES
Charlie,NBL
Charlie,PSX
Charlie,CXO
Alpha,XEC
Charlie,MRO
Charlie,COP
Alpha,BEN
Alpha,PBCT
Alpha,ALL
Alpha,TRV
Alpha,CMA
Alpha,AJG
Alpha,FITB
Alpha,USB
Alpha,JPM
Alpha,CB
Alpha,MTB
Alpha,AON
Alpha,AXP
Alpha,AIG
Alpha,UNM
Alpha,NTRS
Alpha,CINF
Hotel,SCHW
Alpha,BK
Alpha,ICE
Alpha,HIG
Alpha,ZION
Alpha,C
Alpha,NAVI
Alpha,CME
Alpha,MMC
Alpha,NDAQ
Alpha,BAC
Charlie,AMG
Alpha,DFS
Alpha,BBT
Alpha,ETFC
Alpha,CBOE
Alpha,SPGI
Alpha,STI
Alpha,BRK.B
Alpha,STT
Alpha,SIVB
Charlie,TROW
Alpha,RE
Alpha,KEY
Alpha,RJF
Alpha,HBAN
Alpha,MET
Alpha,COF
Alpha,RF
Alpha,WFC
Alpha,LLY
Alpha,MTD
Alpha,ILMN
Alpha,IDXX
Alpha,VAR
India,INCY
India,VRTX
Alpha,AGN
Alpha,ABT
Alpha,ALXN
Alpha,JNJ
Juliett,NKTR
Alpha,LH
Alpha,ISRG
Alpha,A
Alpha,ALGN
Alpha,ZTS
Alpha,PKI
Alpha,PRGO
Alpha,SYK
Alpha,DGX
Alpha,BDX
Alpha,BAX
Bravo,HUM
Alpha,RMD
Alpha,EW
Alpha,BSX
Alpha,REGN
Alpha,DHR
Alpha,DVA
Alpha,CI
Alpha,HOLX
Alpha,UHS
Alpha,HSIC
Delta,HCA
Kilo,CAH
Kilo,ABC
Alpha,COO
Alpha,AMGN
Bravo,CNC
Alpha,GILD
Bravo,UNH
Bravo,ANTM
Alpha,CERN
Alpha,BIIB
Alpha,XYL
Alpha,TXT
Delta,TDG
Alpha,LUV
Alpha,NLSN
Alpha,COL
Alpha,NSC
Alpha,NOC
Alpha,VRSK
Alpha,UTX
Delta,URI
Bravo,UPS
Alpha,PCAR
Alpha,ROP
Alpha,PH
Alpha,UNP
Bravo,PWR
Alpha,RTN
Alpha,WM
Alpha,RSG
Mike,RHI
Alpha,ROK
Alpha,UAL
Alpha,PNR
Alpha,MMM
Alpha,MAS
Alpha,FBHS
Alpha,CSX
Alpha,IR
Alpha,ITW
Alpha,INFO
Alpha,HII
Alpha,HON
Alpha,BA
Alpha,FLS
Bravo,GWW
Bravo,FLR
Alpha,CAT
Alpha,GD
Alpha,EFX
Alpha,CMI
Alpha,AME
Alpha,DAL
Alpha,LLL
Alpha,DE
Alpha,AYI
Alpha,KSU
Alpha,LMT
Bravo,EXPD
Alpha,ALK
Alpha,EMR
Alpha,JCI
Bravo,JEC
Bravo,JBHT
Mike,FAST
Alpha,DOV
Alpha,AOS
Alpha,ETN
Alpha,CTSH
Alpha,GLW
Golf,MA
Alpha,STX
Alpha,SNPS
Golf,SWKS
Alpha,EBAY
Alpha,TEL
Alpha,TSS
Alpha,CTXS
Bravo,ACN
Alpha,ATVI
Alpha,XRX
Alpha,ADBE
Lima,AMD
Alpha,AKAM
Alpha,WU
Alpha,WDC
Alpha,ADS
Alpha,V
Delta,VRSN
Alpha,APH
Alpha,ADI
Alpha,AAPL
