sector,ticker
Juliett,BBY
Delta,SNA
Alpha,RCL
Foxtrot,EXPE
Foxtrot,TRIP
Delta,FOXA
Juliett,AZO
India,PHM
Foxtrot,UAA
Lima,F
Delta,GRMN
Alpha,SWK
Hotel,OMC
Charlie,SBUX
Foxtrot,BKNG
Lima,CHTR
Lima,CMCSA
Kilo,TPR
Delta,DIS
Alpha,CCL
India,DHI
Oscar,DISCA
Bravo,DISH
Foxtrot,MAT
Juliett,TSCO
Echo,BWA
Delta,GM
Echo,APTV
Echo,CMG
Hotel,IPG
Juliett,LOW
Echo,LKQ
Echo,GPC
Delta,MHK
Echo,WHR
Echo,AAP
Lima,MGM
Echo,LEG
India,LEN
Lima,NWL
Juliett,M
Oscar,AMZN
Delta,GT
Juliett,JWN
Juliett,ORLY
Charlie,HBI
Charlie,MCD
Juliett,HD
Foxtrot,HAS
Alpha,NCLH
Alpha,KO
Juliett,COST
Foxtrot,CL
Foxtrot,CLX
Echo,CVS
Delta,PEP
Delta,CHD
Charlie,PM
Echo,HRL
Delta,PG
Foxtrot,EL
Juliett,SYY
Alpha,MDLZ
Delta,K
Charlie,KMB
Kilo,MNST
Alpha,TAP
Alpha,MKC
Charlie,CPB
Lima,MO
Echo,WBA
Juliett,WMT
Echo,TSN
Foxtrot,HSY
Echo,ADM
Alpha,SLB
Lima,WMB
Lima,KMI
Oscar,EOG
Bravo,CVX
Alpha,NOV
Bravo,OXY
Bravo,APC
Delta,HAL
Oscar,HP
Bravo,HES
Bravo,NBL
Echo,PSX
Bravo,CXO
Oscar,XEC
Bravo,MRO
Bravo,COP
Alpha,BEN
Hotel,PBCT
Alpha,ALL
Alpha,TRV
Hotel,CMA
Alpha,AJG
Hotel,FITB
Hotel,USB
Hotel,JPM
Alpha,CB
Hotel,MTB
Alpha,AON
Hotel,AXP
Alpha,AIG
Alpha,UNM
Alpha,NTRS
Alpha,CINF
India,SCHW
Alpha,BK
Alpha,ICE
Alpha,HIG
Hotel,ZION
Hotel,C
Hotel,NAVI
Alpha,CME
Delta,MMC
Alpha,NDAQ
Hotel,BAC
Bravo,AMG
Hotel,DFS
Hotel,BBT
Alpha,ETFC
Alpha,CBOE
Kilo,SPGI
Hotel,STI
Alpha,BRK.B
Alpha,STT
Hotel,SIVB
Charlie,TROW
Alpha,RE
Hotel,KEY
Hotel,RJF
Hotel,HBAN
Alpha,MET
Hotel,COF
Hotel,RF
Hotel,WFC
Kilo,LLY
Charlie,MTD
Kilo,ILMN
Kilo,IDXX
Delta,VAR
Golf,INCY
Golf,VRTX
Lima,AGN
Alpha,ABT
Alpha,ALXN
Charlie,JNJ
November,NKTR
Alpha,LH
Kilo,ISRG
Delta,A
Kilo,ALGN
Charlie,ZTS
Alpha,PKI
Delta,PRGO
Delta,SYK
Delta,DGX
Alpha,BDX
Delta,BAX
Echo,HUM
Delta,RMD
Kilo,EW
Delta,BSX
Golf,REGN
Alpha,DHR
Lima,DVA
Alpha,CI
Delta,HOLX
Echo,UHS
Echo,HSIC
Charlie,HCA
Mike,CAH
Mike,ABC
Delta,COO
Kilo,AMGN
Echo,CNC
Kilo,GILD
Echo,UNH
Echo,ANTM
Oscar,CERN
Kilo,BIIB
Delta,XYL
Echo,TXT
Charlie,TDG
Delta,LUV
Lima,NLSN
Alpha,COL
Lima,NSC
Alpha,NOC
Lima,VRSK
Alpha,UTX
Lima,URI
Echo,UPS
Hotel,PCAR
Alpha,ROP
Alpha,PH
Lima,UNP
Echo,PWR
Delta,RTN
Delta,WM
Lima,RSG
Juliett,RHI
Kilo,ROK
Delta,UAL
Alpha,PNR
Charlie,MMM
Charlie,MAS
Delta,FBHS
Lima,CSX
Alpha,IR
Charlie,ITW
Alpha,INFO
Echo,HII
Delta,HON
Echo,BA
Delta,FLS
Juliett,GWW
Echo,FLR
Delta,CAT
Delta,GD
Delta,EFX
Charlie,CMI
Delta,AME
Delta,DAL
Alpha,LLL
Hotel,DE
Delta,AYI
Alpha,KSU
Echo,LMT
Echo,EXPD
Delta,ALK
Delta,EMR
Alpha,JCI
Echo,JEC
Echo,JBHT
Juliett,FAST
Delta,DOV
Delta,AOS
Alpha,ETN
Kilo,CTSH
Delta,GLW
Kilo,MA
Oscar,STX
Kilo,SNPS
Kilo,SWKS
Delta,EBAY
Delta,TEL
Delta,TSS
Kilo,CTXS
Echo,ACN
Oscar,ATVI
Alpha,XRX
Kilo,ADBE
Golf,AMD
Oscar,AKAM
Delta,WU
Oscar,WDC
Hotel,ADS
Delta,V
Charlie,VRSN
Delta,APH
Alpha,ADI
Delta,AAPL
Kilo,AMAT
Alpha,ADP
Oscar,AVGO
Golf,CDNS
Alpha,CSCO
Kilo,TXN
Alpha,GPN
Delta,IBM
Charlie,INTC
Kilo,FB
Echo,HPQ
Delta,HRS
Kilo,NVDA
Lima,FIS
Delta,FISV
Alpha,IT
Delta,FLIR
Foxtrot,INTU
Kilo,IPGP
Alpha,NFLX
Kilo,FFIV
Kilo,LRCX
Oscar,MU
Alpha,MSFT
Alpha,QCOM
Kilo,KLAC
Charlie,MSI
Kilo,JNPR
Alpha,WRK
Charlie,LYB
Lima,IP
Lima,CF
Alpha,MOS
Echo,NUE
Alpha,VMC
Alpha,BLL
Echo,AVY
Lima,APD
Oscar,NEM
Delta,FCX
Delta,ECL
Alpha,DWDP
Delta,SHW
Delta,PPG
Charlie,SEE
Alpha,FMC
Lima,EQR
Lima,SLG
Lima,SPG
Lima,WY
Lima,KIM
Bravo,VTR
Bravo,PLD
Lima,VNO
Lima,SBAC
Lima,IRM
Lima,DRE
Lima,ARE
Alpha,HST
Lima,O
Lima,ESS
Lima,DLR
Lima,CCI
Lima,REG
Lima,BXP
Lima,FRT
Lima,AVB
Bravo,HCP
Lima,UDR
Lima,EQIX
Lima,MAC
Lima,T
Lima,VZ
Lima,AES
Lima,EXC
Lima,XEL
Lima,ETR
Lima,EIX
Lima,ES
Lima,WEC
Lima,CMS
Lima,ED
Lima,PNW
Lima,FE
Lima,CNP
Lima,PPL
Lima,SO
Lima,DTE
Lima,NI
Lima,NEE
Lima,AWK
Lima,SRE
Lima,AEE
Lima,DUK
Lima,LNT
Lima,AEP
