sector,ticker
Golf,BSX
Echo,REGN
Alpha,DHR
Alpha,DVA
Alpha,CI
Golf,HOLX
Charlie,UHS
Charlie,HSIC
Bravo,HCA
Charlie,CAH
Charlie,ABC
Golf,COO
Bravo,AMGN
Charlie,CNC
Bravo,GILD
Charlie,UNH
Charlie,ANTM
Golf,CERN
Bravo,BIIB
Golf,XYL
Charlie,TXT
Bravo,TDG
Golf,LUV
Alpha,NLSN
Alpha,COL
Alpha,NSC
Alpha,NOC
Alpha,VRSK
Alpha,UTX
Alpha,URI
Charlie,UPS
Delta,PCAR
Alpha,ROP
Alpha,PH
Alpha,UNP
Charlie,PWR
Golf,RTN
Golf,WM
Alpha,RSG
Charlie,RHI
Bravo,ROK
Golf,UAL
Alpha,PNR
Bravo,MMM
Bravo,MAS
Golf,FBHS
Alpha,CSX
Alpha,IR
Bravo,ITW
Alpha,INFO
Charlie,HII
Golf,HON
Charlie,BA
Golf,FLS
Charlie,GWW
Charlie,FLR
Golf,CAT
Golf,GD
Golf,EFX
Bravo,CMI
Golf,AME
Golf,DAL
Alpha,LLL
Delta,DE
Golf,AYI
Alpha,KSU
Charlie,LMT
Charlie,EXPD
Golf,ALK
Golf,EMR
Alpha,JCI
Charlie,JEC
Charlie,JBHT
Charlie,FAST
Golf,DOV
Golf,AOS
Alpha,ETN
Bravo,CTSH
Golf,GLW
Bravo,MA
Golf,STX
Bravo,SNPS
Bravo,SWKS
Golf,EBAY
Golf,TEL
Golf,TSS
Bravo,CTXS
Charlie,ACN
Golf,ATVI
Alpha,XRX
Bravo,ADBE
Echo,AMD
Golf,AKAM
Golf,WU
Golf,WDC
Delta,ADS
Golf,V
Bravo,VRSN
Golf,APH
Alpha,ADI
Golf,AAPL
Bravo,AMAT
Alpha,ADP
Golf,AVGO
Echo,CDNS
Alpha,CSCO
Bravo,TXN
Alpha,GPN
Golf,IBM
Bravo,INTC
Bravo,FB
Charlie,HPQ
Golf,HRS
Bravo,NVDA
Alpha,FIS
Golf,FISV
Alpha,IT
Golf,FLIR
Foxtrot,INTU
Bravo,IPGP
Alpha,NFLX
Bravo,FFIV
Bravo,LRCX
Golf,MU
Alpha,MSFT
Alpha,QCOM
Bravo,KLAC
Bravo,MSI
Bravo,JNPR
Alpha,WRK
Bravo,LYB
Alpha,IP
Alpha,CF
Alpha,MOS
Charlie,NUE
Alpha,VMC
Alpha,BLL
Charlie,AVY
Alpha,APD
Golf,NEM
Golf,FCX
Golf,ECL
Alpha,DWDP
Golf,SHW
Golf,PPG
Bravo,SEE
Alpha,FMC
Alpha,EQR
Alpha,SLG
Alpha,SPG
Alpha,WY
Alpha,KIM
Alpha,VTR
Alpha,PLD
Alpha,VNO
Alpha,SBAC
Alpha,IRM
Alpha,DRE
Alpha,ARE
Alpha,HST
Alpha,O
Alpha,ESS
Alpha,DLR
Alpha,CCI
Alpha,REG
Alpha,BXP
Alpha,FRT
Alpha,AVB
Alpha,HCP
Alpha,UDR
Alpha,EQIX
Alpha,MAC
Alpha,T
Alpha,VZ
Alpha,AES
Alpha,EXC
Alpha,XEL
Alpha,ETR
Alpha,EIX
Alpha,ES
Alpha,WEC
Alpha,CMS
Alpha,ED
Alpha,PNW
Alpha,FE
Alpha,CNP
Alpha,PPL
Alpha,SO
Alpha,DTE
Alpha,NI
Alpha,NEE
Alpha,AWK
Alpha,SRE
Alpha,AEE
Alpha,DUK
Alpha,LNT
Alpha,AEP
