sector,ticker
Juliett,BBY
Hotel,SNA
Lima,RCL
Alpha,EXPE
Alpha,TRIP
Hotel,FOXA
Juliett,AZO
India,PHM
Alpha,UAA
Foxtrot,F
Hotel,GRMN
Lima,SWK
Papa,OMC
Charlie,SBUX
Alpha,BKNG
Foxtrot,CHTR
Foxtrot,CMCSA
Kilo,TPR
Hotel,DIS
Lima,CCL
India,DHI
Oscar,DISCA
Bravo,DISH
Alpha,MAT
Juliett,TSCO
Echo,BWA
Hotel,GM
Echo,APTV
Echo,CMG
Papa,IPG
Juliett,LOW
Echo,LKQ
Echo,GPC
Hotel,MHK
Echo,WHR
Echo,AAP
Foxtrot,MGM
Echo,LEG
India,LEN
Foxtrot,NWL
Juliett,M
Oscar,AMZN
Hotel,GT
Juliett,JWN
Juliett,ORLY
Delta,HBI
Charlie,MCD
Juliett,HD
Alpha,HAS
Lima,NCLH
Quebec,KO
Juliett,COST
Alpha,CL
Alpha,CLX
Echo,CVS
Hotel,PEP
Hotel,CHD
Charlie,PM
Echo,HRL
Hotel,PG
Alpha,EL
Juliett,SYY
Lima,MDLZ
Hotel,K
Charlie,KMB
Kilo,MNST
Lima,TAP
Lima,MKC
Charlie,CPB
Foxtrot,MO
Echo,WBA
Juliett,WMT
Echo,TSN
Alpha,HSY
Echo,ADM
Lima,SLB
Foxtrot,WMB
Foxtrot,KMI
Oscar,EOG
Bravo,CVX
Lima,NOV
Bravo,OXY
Bravo,APC
Hotel,HAL
Oscar,HP
Bravo,HES
Bravo,NBL
Echo,PSX
Bravo,CXO
Oscar,XEC
Bravo,MRO
Bravo,COP
Quebec,BEN
Papa,PBCT
Lima,ALL
Lima,TRV
Papa,CMA
Lima,AJG
Papa,FITB
Papa,USB
Papa,JPM
Lima,CB
Papa,MTB
Lima,AON
Papa,AXP
Lima,AIG
Lima,UNM
Quebec,NTRS
Lima,CINF
India,SCHW
Quebec,BK
Lima,ICE
Lima,HIG
Papa,ZION
Papa,C
Papa,NAVI
Lima,CME
Hotel,MMC
Quebec,NDAQ
Papa,BAC
Bravo,AMG
Papa,DFS
Papa,BBT
Lima,ETFC
Lima,CBOE
Kilo,SPGI
Papa,STI
Lima,BRK.B
Quebec,STT
Papa,SIVB
Charlie,TROW
Lima,RE
Papa,KEY
Papa,RJF
Papa,HBAN
Lima,MET
Papa,COF
Papa,RF
Papa,WFC
Kilo,LLY
Charlie,MTD
Kilo,ILMN
Kilo,IDXX
Hotel,VAR
Golf,INCY
Golf,VRTX
Foxtrot,AGN
Lima,ABT
Lima,ALXN
Charlie,JNJ
November,NKTR
Lima,LH
Kilo,ISRG
Hotel,A
Kilo,ALGN
Charlie,ZTS
Lima,PKI
Hotel,PRGO
Hotel,SYK
Hotel,DGX
