sector,ticker
Echo,BBY
Bravo,SNA
Bravo,RCL
Alpha,EXPE
Alpha,TRIP
Bravo,FOXA
Echo,AZO
Foxtrot,PHM
Bravo,UAA
Bravo,F
Bravo,GRMN
Bravo,SWK
Bravo,OMC
Charlie,SBUX
Alpha,BKNG
Bravo,CHTR
Bravo,CMCSA
Bravo,TPR
Bravo,DIS
Bravo,CCL
Foxtrot,DHI
Bravo,DISCA
Bravo,DISH
Bravo,MAT
Echo,TSCO
Bravo,BWA
Bravo,GM
Bravo,APTV
Bravo,CMG
Bravo,IPG
Echo,LOW
Bravo,LKQ
Bravo,GPC
Bravo,MHK
Bravo,WHR
Foxtrot,AAP
Bravo,MGM
Bravo,LEG
Foxtrot,LEN
Bravo,NWL
Bravo,M
Bravo,AMZN
Bravo,GT
Echo,JWN
Echo,ORLY
Bravo,HBI
Bravo,MCD
Echo,HD
Alpha,HAS
Bravo,NCLH
Bravo,KO
Echo,COST
Alpha,CL
Alpha,CLX
Bravo,CVS
Bravo,PEP
Bravo,CHD
Bravo,PM
Bravo,HRL
Bravo,PG
Alpha,EL
Echo,SYY
Bravo,MDLZ
Bravo,K
Bravo,KMB
Bravo,MNST
Bravo,TAP
Bravo,MKC
Bravo,CPB
Bravo,MO
Bravo,WBA
Echo,WMT
Bravo,TSN
Alpha,HSY
Bravo,ADM
Bravo,SLB
Bravo,WMB
Bravo,KMI
Bravo,EOG
Bravo,CVX
Bravo,NOV
Bravo,OXY
Bravo,APC
Bravo,HAL
Bravo,HP
Hotel,HES
Bravo,NBL
Bravo,PSX
Bravo,CXO
Bravo,XEC
Bravo,MRO
Bravo,COP
Bravo,BEN
Bravo,PBCT
Bravo,ALL
Bravo,TRV
Bravo,CMA
Bravo,AJG
Bravo,FITB
Bravo,USB
Bravo,JPM
Bravo,CB
Bravo,MTB
Bravo,AON
Bravo,AXP
Bravo,AIG
Bravo,UNM
Bravo,NTRS
Bravo,CINF
Foxtrot,SCHW
Bravo,BK
Bravo,ICE
Bravo,HIG
Bravo,ZION
Bravo,C
Bravo,NAVI
Bravo,CME
Bravo,MMC
Bravo,NDAQ
Bravo,BAC
Bravo,AMG
Bravo,DFS
Bravo,BBT
Bravo,ETFC
Bravo,CBOE
Bravo,SPGI
Bravo,STI
Bravo,BRK.B
Bravo,STT
Bravo,SIVB
Charlie,TROW
Bravo,RE
Bravo,KEY
Bravo,RJF
Bravo,HBAN
Bravo,MET
Bravo,COF
Bravo,RF
Bravo,WFC
Bravo,LLY
Bravo,MTD
Bravo,ILMN
Bravo,IDXX
Bravo,VAR
Mike,INCY
November,VRTX
Bravo,AGN
Bravo,ABT
Bravo,ALXN
Bravo,JNJ
India,NKTR
Bravo,LH
Bravo,ISRG
Bravo,A
Bravo,ALGN
Bravo,ZTS
Bravo,PKI
Bravo,PRGO
Bravo,SYK
Bravo,DGX
Bravo,BDX
Bravo,BAX
Bravo,HUM
Bravo,RMD
Bravo,EW
Bravo,BSX
Golf,REGN
Bravo,DHR
Bravo,DVA
Bravo,CI
Bravo,HOLX
Bravo,UHS
Bravo,HSIC
Bravo,HCA
Lima,CAH
Lima,ABC
Bravo,COO
Bravo,AMGN
Bravo,CNC
Bravo,GILD
Bravo,UNH
Bravo,ANTM
Bravo,CERN
Bravo,BIIB
Bravo,XYL
Bravo,TXT
Bravo,TDG
Bravo,LUV
Bravo,NLSN
Bravo,COL
Bravo,NSC
Bravo,NOC
Bravo,VRSK
Bravo,UTX
Bravo,URI
Bravo,UPS
Bravo,PCAR
Bravo,ROP
Bravo,PH
Bravo,UNP
Bravo,PWR
Bravo,RTN
Bravo,WM
Bravo,RSG
Oscar,RHI
Bravo,ROK
Bravo,UAL
Bravo,PNR
Bravo,MMM
Bravo,MAS
Bravo,FBHS
Bravo,CSX
Bravo,IR
Bravo,ITW
Bravo,INFO
Bravo,HII
Bravo,HON
Foxtrot,BA
Bravo,FLS
Echo,GWW
Bravo,FLR
Bravo,CAT
Bravo,GD
Bravo,EFX
Bravo,CMI
Bravo,AME
Bravo,DAL
Bravo,LLL
Bravo,DE
Bravo,AYI
Bravo,KSU
Bravo,LMT
Bravo,EXPD
Bravo,ALK
Bravo,EMR
Bravo,JCI
Bravo,JEC
Bravo,JBHT
Echo,FAST
Bravo,DOV
Bravo,AOS
Bravo,ETN
Bravo,CTSH
Bravo,GLW
Bravo,MA
Bravo,STX
Bravo,SNPS
Golf,SWKS
Bravo,EBAY
Bravo,TEL
Bravo,TSS
Bravo,CTXS
Bravo,ACN
Bravo,ATVI
Bravo,XRX
Bravo,ADBE
Juliett,AMD
Bravo,AKAM
Bravo,WU
Bravo,WDC
Bravo,ADS
Bravo,V
Kilo,VRSN
Bravo,APH
Bravo,ADI
Bravo,AAPL
Bravo,AMAT
Bravo,ADP
Bravo,AVGO
Golf,CDNS
Bravo,CSCO
Golf,TXN
Bravo,GPN
Bravo,IBM
Bravo,INTC
Golf,FB
Bravo,HPQ
Bravo,HRS
Golf,NVDA
Bravo,FIS
Bravo,FISV
Bravo,IT
Bravo,FLIR
Delta,INTU
Bravo,IPGP
Bravo,NFLX
Golf,FFIV
Bravo,LRCX
Bravo,MU
Bravo,MSFT
Bravo,QCOM
Bravo,KLAC
Bravo,MSI
Bravo,JNPR
Bravo,WRK
Bravo,LYB
Bravo,IP
Bravo,CF
Bravo,MOS
Bravo,NUE
Bravo,VMC
Bravo,BLL
Bravo,AVY
Bravo,APD
Bravo,NEM
Bravo,FCX
Bravo,ECL
Bravo,DWDP
Bravo,SHW
Bravo,PPG
Bravo,SEE
Bravo,FMC
Bravo,EQR
Bravo,SLG
Bravo,SPG
Bravo,WY
Bravo,KIM
Bravo,VTR
Bravo,PLD
Bravo,VNO
Bravo,SBAC
Bravo,IRM
Bravo,DRE
Bravo,ARE
Bravo,HST
Bravo,O
Bravo,ESS
Bravo,DLR
Bravo,CCI
Bravo,REG
Bravo,BXP
Bravo,FRT
Bravo,AVB
Bravo,HCP
Bravo,UDR
Bravo,EQIX
Bravo,MAC
Bravo,T
Bravo,VZ
Bravo,AES
Bravo,EXC
Bravo,XEL
Bravo,ETR
Bravo,EIX
Bravo,ES
Bravo,WEC
Bravo,CMS
Bravo,ED
Bravo,PNW
Bravo,FE
Bravo,CNP
Bravo,PPL
Bravo,SO
Bravo,DTE
Bravo,NI
Bravo,NEE
Bravo,AWK
Bravo,SRE
Bravo,AEE
Bravo,DUK
Bravo,LNT
Bravo,AEP
