sector,ticker
Alpha,BBY
Golf,SNA
Charlie,RCL
Foxtrot,EXPE
Foxtrot,TRIP
Golf,FOXA
Alpha,AZO
India,PHM
Foxtrot,UAA
Charlie,F
Golf,GRMN
Charlie,SWK
Hotel,OMC
Bravo,SBUX
Foxtrot,BKNG
Charlie,CHTR
Charlie,CMCSA
Bravo,TPR
Golf,DIS
Charlie,CCL
India,DHI
Golf,DISCA
Delta,DISH
Foxtrot,MAT
Alpha,TSCO
Alpha,BWA
Golf,GM
Alpha,APTV
Alpha,CMG
Hotel,IPG
Alpha,LOW
Alpha,LKQ
Alpha,GPC
Golf,MHK
Alpha,WHR
Alpha,AAP
Charlie,MGM
Alpha,LEG
India,LEN
Charlie,NWL
Alpha,M
Golf,AMZN
Golf,GT
Alpha,JWN
Alpha,ORLY
Bravo,HBI
Bravo,MCD
Alpha,HD
Foxtrot,HAS
Charlie,NCLH
Charlie,KO
Alpha,COST
Foxtrot,CL
Foxtrot,CLX
Alpha,CVS
Golf,PEP
Golf,CHD
Bravo,PM
Alpha,HRL
Golf,PG
Foxtrot,EL
Alpha,SYY
Charlie,MDLZ
Golf,K
Bravo,KMB
Bravo,MNST
Charlie,TAP
Charlie,MKC
Bravo,CPB
Charlie,MO
Alpha,WBA
Alpha,WMT
Alpha,TSN
Foxtrot,HSY
Alpha,ADM
Charlie,SLB
Charlie,WMB
Charlie,KMI
Golf,EOG
Delta,CVX
Charlie,NOV
Delta,OXY
Delta,APC
Golf,HAL
Golf,HP
Delta,HES
Delta,NBL
Alpha,PSX
Delta,CXO
Golf,XEC
Delta,MRO
Delta,COP
Charlie,BEN
Hotel,PBCT
Charlie,ALL
Charlie,TRV
Hotel,CMA
Charlie,AJG
Hotel,FITB
Hotel,USB
Hotel,JPM
Charlie,CB
Hotel,MTB
Charlie,AON
Hotel,AXP
Charlie,AIG
Charlie,UNM
Charlie,NTRS
Charlie,CINF
India,SCHW
Charlie,BK
Charlie,ICE
Charlie,HIG
Hotel,ZION
Hotel,C
Hotel,NAVI
Charlie,CME
Golf,MMC
Charlie,NDAQ
Hotel,BAC
Delta,AMG
Hotel,DFS
Hotel,BBT
Charlie,ETFC
Charlie,CBOE
Bravo,SPGI
Hotel,STI
Charlie,BRK.B
Charlie,STT
Hotel,SIVB
Bravo,TROW
Charlie,RE
Hotel,KEY
Hotel,RJF
Hotel,HBAN
Charlie,MET
Hotel,COF
Hotel,RF
Hotel,WFC
Bravo,LLY
Bravo,MTD
Bravo,ILMN
Bravo,IDXX
Golf,VAR
Echo,INCY
Echo,VRTX
Charlie,AGN
Charlie,ABT
Charlie,ALXN
Bravo,JNJ
Echo,NKTR
Charlie,LH
Bravo,ISRG
Golf,A
Bravo,ALGN
Bravo,ZTS
Charlie,PKI
Golf,PRGO
Golf,SYK
Golf,DGX
Charlie,BDX
Golf,BAX
Alpha,HUM
Golf,RMD
Bravo,EW
Golf,BSX
Echo,REGN
Charlie,DHR
Charlie,DVA
Charlie,CI
Golf,HOLX
Alpha,UHS
Alpha,HSIC
Bravo,HCA
Alpha,CAH
Alpha,ABC
Golf,COO
Bravo,AMGN
Alpha,CNC
Bravo,GILD
Alpha,UNH
Alpha,ANTM
Golf,CERN
Bravo,BIIB
Golf,XYL
Alpha,TXT
Bravo,TDG
Golf,LUV
Charlie,NLSN
Charlie,COL
Charlie,NSC
Charlie,NOC
Charlie,VRSK
Charlie,UTX
Charlie,URI
Alpha,UPS
Hotel,PCAR
