sector,ticker
Juliett,BBY
Golf,SNA
Charlie,RCL
Foxtrot,EXPE
Foxtrot,TRIP
Golf,FOXA
Juliett,AZO
India,PHM
Foxtrot,UAA
Charlie,F
Golf,GRMN
Charlie,SWK
Hotel,OMC
Alpha,SBUX
Foxtrot,BKNG
Charlie,CHTR
Charlie,CMCSA
Alpha,TPR
Golf,DIS
Charlie,CCL
India,DHI
Golf,DISCA
Delta,DISH
Foxtrot,MAT
Juliett,TSCO
Bravo,BWA
Golf,GM
Bravo,APTV
Bravo,CMG
Hotel,IPG
Juliett,LOW
Bravo,LKQ
Bravo,GPC
Golf,MHK
Bravo,WHR
Bravo,AAP
Charlie,MGM
Bravo,LEG
India,LEN
Charlie,NWL
Juliett,M
Golf,AMZN
Golf,GT
Juliett,JWN
Juliett,ORLY
Alpha,HBI
Alpha,MCD
Juliett,HD
Foxtrot,HAS
Charlie,NCLH
Charlie,KO
Juliett,COST
Foxtrot,CL
Foxtrot,CLX
Bravo,CVS
Golf,PEP
Golf,CHD
Alpha,PM
Bravo,HRL
Golf,PG
Foxtrot,EL
Juliett,SYY
Charlie,MDLZ
Golf,K
Alpha,KMB
Alpha,MNST
Charlie,TAP
Charlie,MKC
Alpha,CPB
Charlie,MO
Bravo,WBA
Juliett,WMT
Bravo,TSN
Foxtrot,HSY
Bravo,ADM
Charlie,SLB
Charlie,WMB
Charlie,KMI
Golf,EOG
Delta,CVX
Charlie,NOV
Delta,OXY
Delta,APC
Golf,HAL
Golf,HP
Delta,HES
Delta,NBL
Bravo,PSX
Delta,CXO
Golf,XEC
Delta,MRO
Delta,COP
Charlie,BEN
Hotel,PBCT
Charlie,ALL
Charlie,TRV
Hotel,CMA
Charlie,AJG
Hotel,FITB
Hotel,USB
Hotel,JPM
Charlie,CB
Hotel,MTB
Charlie,AON
Hotel,AXP
Charlie,AIG
Charlie,UNM
Charlie,NTRS
Charlie,CINF
India,SCHW
Charlie,BK
Charlie,ICE
Charlie,HIG
Hotel,ZION
Hotel,C
Hotel,NAVI
Charlie,CME
Golf,MMC
Charlie,NDAQ
Hotel,BAC
Delta,AMG
Hotel,DFS
Hotel,BBT
Charlie,ETFC
Charlie,CBOE
Alpha,SPGI
Hotel,STI
Charlie,BRK.B
Charlie,STT
Hotel,SIVB
Alpha,TROW
Charlie,RE
Hotel,KEY
Hotel,RJF
Hotel,HBAN
Charlie,MET
Hotel,COF
Hotel,RF
Hotel,WFC
Alpha,LLY
Alpha,MTD
Alpha,ILMN
Alpha,IDXX
Golf,VAR
Echo,INCY
Echo,VRTX
Charlie,AGN
Charlie,ABT
Charlie,ALXN
Alpha,JNJ
Echo,NKTR
Charlie,LH
Alpha,ISRG
Golf,A
Alpha,ALGN
Alpha,ZTS
Charlie,PKI
Golf,PRGO
Golf,SYK
Golf,DGX
Charlie,BDX
Golf,BAX
Bravo,HUM
Golf,RMD
Alpha,EW
Golf,BSX
Echo,REGN
Charlie,DHR
Charlie,DVA
Charlie,CI
Golf,HOLX
Bravo,UHS
Bravo,HSIC
Alpha,HCA
Bravo,CAH
Bravo,ABC
Golf,COO
Alpha,AMGN
Bravo,CNC
Alpha,GILD
Bravo,UNH
Bravo,ANTM
Golf,CERN
Alpha,BIIB
Golf,XYL
Bravo,TXT
Alpha,TDG
Golf,LUV
Charlie,NLSN
Charlie,COL
Charlie,NSC
Charlie,NOC
Charlie,VRSK
Charlie,UTX
Charlie,URI
Bravo,UPS
Hotel,PCAR
Charlie,ROP
Charlie,PH
Charlie,UNP
Bravo,PWR
Golf,RTN
Golf,WM
Charlie,RSG
Juliett,RHI
Alpha,ROK
Golf,UAL
Charlie,PNR
Alpha,MMM
Alpha,MAS
Golf,FBHS
Charlie,CSX
Charlie,IR
Alpha,ITW
Charlie,INFO
Bravo,HII
Golf,HON
Bravo,BA
Golf,FLS
Juliett,GWW
Bravo,FLR
Golf,CAT
Golf,GD
Golf,EFX
Alpha,CMI
Golf,AME
Golf,DAL
Charlie,LLL
Hotel,DE
Golf,AYI
